MONTH_END_DATE,PRIMARY_PLAN_TYPE,COUNTRY_CODE,Monthly Active Users
2022-12-31,Canva Pro,KR,12305
2022-12-31,Education,KR,17864
2022-12-31,Education,KR,7604
2022-12-31,Free,KR,97803
2022-12-31,Unknown,KR,1
2023-01-31,Canva Pro,KR,17681
2023-01-31,Canva Pro - NFP,KR,928
2023-01-31,Domain,KR,0
2023-01-31,Education,KR,22237
2023-01-31,Education,KR,8795
2023-01-31,Free,KR,97803
2023-01-31,Free,KR,109313
2023-02-28,Canva Pro,KR,12716
2023-02-28,Canva Pro,KR,17681
2023-02-28,Canva Pro - NFP,KR,692
2023-02-28,Canva Pro - NFP,KR,385
2023-02-28,Enterprise,KR,130
2023-02-28,Free,KR,96469
2023-02-28,Free,KR,91171
2023-02-28,Unknown,KR,42
2023-03-31,Canva for Teams,KR,1963
2023-03-31,Canva Pro,KR,21637
2023-03-31,Canva Pro,KR,27110
2023-03-31,Canva Pro - NFP,KR,1201
2023-03-31,Domain,KR,1
2023-03-31,Free,KR,118136
2023-03-31,Unknown,KR,47
2023-03-31,Unknown,KR,0
2023-04-30,Canva Pro - NFP,KR,1467
2023-04-30,Domain,KR,16
2023-04-30,Education,KR,28986
2023-04-30,Education,KR,37275
2023-04-30,Unknown,KR,12
2023-05-31,Canva Pro,KR,29397
2023-05-31,Canva Pro - NFP,KR,1149
2023-05-31,Canva Pro - NFP,KR,1939
2023-05-31,Education,KR,25375
2023-05-31,Enterprise,KR,82
2023-05-31,Unknown,KR,0
2023-05-31,Unknown,KR,42
2023-06-30,Canva Pro,KR,29397
2023-06-30,Canva Pro - NFP,KR,1149
2023-06-30,Domain,KR,1
2023-06-30,Free,KR,252713
2023-07-31,Canva for Teams,KR,2988
2023-07-31,Canva Pro,KR,26504
2023-07-31,Education,KR,56048
2023-07-31,Free,KR,203104
2023-08-31,Canva Pro - NFP,KR,1467
2023-08-31,Canva Pro - NFP,KR,1418
2023-08-31,Education,KR,78669
2023-08-31,Free,KR,252713
2023-09-30,Canva for Teams,KR,1963
2023-09-30,Domain,KR,1
2023-09-30,Education,KR,63712
2023-09-30,Education,KR,28986
2023-09-30,Enterprise,KR,135
2023-09-30,Free,KR,203104
2023-09-30,Unknown,KR,42
2023-10-31,Canva Pro,KR,33276
2023-10-31,Domain,KR,2
2023-10-31,Education,KR,79331
2023-10-31,Free,KR,297312
2023-10-31,Unknown,KR,2
2023-11-30,Canva Pro,KR,26504
2023-11-30,Canva Pro,KR,29397
2023-11-30,Canva Pro,KR,33276
2023-11-30,Canva Pro,KR,34788
2023-11-30,Canva Pro - NFP,KR,1509
2023-11-30,Canva Pro - NFP,KR,1201
2023-11-30,Education,KR,79331
2023-11-30,Enterprise,KR,130
2023-11-30,Unknown,KR,0
2023-11-30,Unknown,KR,24
2023-12-31,Canva for Teams,KR,2988
2023-12-31,Canva Pro,KR,27110
2023-12-31,Canva Pro,KR,31098
2023-12-31,Canva Pro - NFP,KR,1467
2023-12-31,Canva Pro - NFP,KR,1509
2023-12-31,Domain,KR,6
2023-12-31,Education,KR,56048
2023-12-31,Unknown,KR,1
2024-01-31,Canva for Teams,KR,3283
2024-01-31,Canva for Teams,KR,4
2024-01-31,Domain,KR,41
2024-01-31,Education,KR,37275
2024-01-31,Education,KR,56048
2024-01-31,Education,KR,56048
2024-01-31,Free,KR,243599
2024-01-31,Unknown,KR,1
2024-02-29,Canva for Teams,KR,3283
2024-02-29,Domain,KR,1
2024-02-29,Education,KR,79331
2024-02-29,Unknown,KR,42
2024-02-29,Unknown,KR,6
2024-02-29,Unknown,KR,17
2024-03-31,Canva for Teams,KR,3604
2024-03-31,Canva Pro - NFP,KR,2713
2024-03-31,Canva Pro - NFP,KR,2286
2024-03-31,Free,KR,209518
2024-03-31,Unknown,KR,1
2024-04-30,Canva for Teams,KR,2988
2024-04-30,Canva Pro,KR,40048
2024-04-30,Domain,KR,1
2024-04-30,Domain,KR,0
2024-04-30,Free,KR,366292
2024-05-31,Canva Pro,KR,46470
2024-05-31,Canva Pro,KR,46470
2024-05-31,Canva Pro - NFP,KR,2822
2024-05-31,Canva Pro - NFP,KR,2348
2024-05-31,Canva Pro - NFP,KR,2454
2024-05-31,Canva Pro - NFP,KR,2454
2024-05-31,Free,KR,350594
2024-05-31,Unknown,KR,11
2024-06-30,Canva Pro,KR,37622
2024-06-30,Canva Pro,KR,44914
2024-06-30,Canva Pro,KR,40048
2024-06-30,Canva Pro - NFP,KR,3033
2024-06-30,Canva Pro - NFP,KR,2437
2024-06-30,Canva Pro - NFP,KR,2286
2024-06-30,Education,KR,178485
2024-06-30,Education,KR,111195
2024-06-30,Free,KR,293503
2024-06-30,Unknown,KR,6
2024-06-30,Unknown,KR,8
2024-07-31,Canva for Teams,KR,2575
2024-07-31,Canva Pro - NFP,KR,2454
2024-07-31,Canva Pro - NFP,KR,2822
2024-07-31,Education,KR,133485
2024-07-31,Free,KR,375257
2024-08-31,Canva for Teams,KR,4040
2024-08-31,Canva for Teams,KR,7143
2024-08-31,Canva Pro - NFP,KR,2348
2024-08-31,Domain,KR,16
2024-08-31,Domain,KR,0
2024-08-31,Enterprise,KR,130
2024-08-31,Free,KR,293503
2024-08-31,Free,KR,293503
2024-08-31,Unknown,KR,1
2024-08-31,Unknown,KR,16
2024-09-30,Canva Pro,KR,41421
2024-09-30,Canva Pro - NFP,KR,2166
2024-09-30,Domain,KR,24
2024-09-30,Education,KR,183607
2024-09-30,Free,KR,429580
2024-09-30,Free,KR,366292
2024-10-31,Canva for Teams,KR,7976
2024-10-31,Canva Pro,KR,40407
2024-10-31,Canva Pro,KR,41421
2024-10-31,Canva Pro,KR,40407
2024-10-31,Canva Pro,KR,35610
2024-10-31,Canva Pro - NFP,KR,2534
2024-10-31,Canva Pro - NFP,KR,2348
2024-10-31,Domain,KR,29
2024-10-31,Education,KR,111195
2024-10-31,Education,KR,133485
2024-10-31,Free,KR,375257
2024-10-31,Free,KR,366292
2024-10-31,Unknown,KR,13
2024-10-31,Unknown,KR,2
2024-11-30,Canva Pro,KR,41421
2024-11-30,Canva Pro,KR,40407
2024-11-30,Canva Pro - NFP,KR,2713
2024-11-30,Canva Pro - NFP,KR,2822
2024-11-30,Canva Pro - NFP,KR,2095
2024-11-30,Domain,KR,11
2024-11-30,Free,KR,456222
2024-11-30,Unknown,KR,0
2024-11-30,Unknown,KR,6
2024-12-31,Canva Pro,KR,39842
2024-12-31,Canva Pro,KR,37600
2024-12-31,Canva Pro - NFP,KR,2166
2024-12-31,Canva Pro - NFP,KR,3033
2024-12-31,Canva Pro - NFP,KR,2822
2024-12-31,Education,KR,133485
2024-12-31,Education,KR,183607
2024-12-31,Free,KR,422092
2020-01-31,Canva Pro,KW,639
2020-01-31,Canva Pro,KW,639
2020-01-31,Domain,KW,4
2020-01-31,Free,KW,5833
2020-01-31,Unknown,KW,13
2020-02-29,Canva Pro,KW,325
2020-02-29,Education,KW,9
2020-02-29,Unknown,KW,6
2020-03-31,Canva Pro,KW,261
2020-03-31,Canva Pro - NFP,KW,3
2020-03-31,Domain,KW,1
2020-03-31,Free,KW,4148
2020-03-31,Unknown,KW,0
2020-03-31,Unknown,KW,5
2020-04-30,Canva for Teams,KW,69
2020-04-30,Canva Pro,KW,683
2020-04-30,Canva Pro - NFP,KW,5
2020-04-30,Canva Pro - NFP,KW,2
2020-04-30,Domain,KW,7
2020-04-30,Education,KW,9
2020-04-30,Unknown,KW,1
2020-05-31,Canva Pro - NFP,KW,1
2020-05-31,Canva Pro - NFP,KW,6
2020-05-31,Domain,KW,1
2020-05-31,Education,KW,9
2020-06-30,Canva Pro - NFP,KW,2
2020-06-30,Free,KW,7396
2020-06-30,Unknown,KW,1
2020-06-30,Unknown,KW,6
2020-07-31,Canva Pro,KW,250
2020-07-31,Education,KW,11
2020-07-31,Education,KW,9
2020-07-31,Unknown,KW,6
2020-08-31,Canva Pro,KW,512
2020-08-31,Canva Pro - NFP,KW,2
2020-08-31,Canva Pro - NFP,KW,7
2020-08-31,Canva Pro - NFP,KW,7
2020-08-31,Domain,KW,4
2020-08-31,Education,KW,73
2020-08-31,Unknown,KW,1
2020-09-30,Canva for Teams,KW,73
2020-09-30,Canva for Teams,KW,7
2020-09-30,Canva Pro,KW,512
2020-10-31,Canva Pro,KW,250
2020-10-31,Education,KW,69
2020-10-31,Education,KW,11
2020-10-31,Education,KW,7
2020-11-30,Canva for Teams,KW,220
2020-11-30,Canva Pro - NFP,KW,1
2020-11-30,Education,KW,112
2020-11-30,Free,KW,8723
2020-11-30,Free,KW,8723
2020-12-31,Canva Pro - NFP,KW,7
2020-12-31,Education,KW,106
2021-01-31,Canva for Teams,KW,220
2021-01-31,Canva Pro,KW,1217
2021-01-31,Canva Pro,KW,933
2021-01-31,Canva Pro - NFP,KW,2
2021-01-31,Domain,KW,0
2021-01-31,Education,KW,87
2021-01-31,Education,KW,171
2021-02-28,Canva Pro - NFP,KW,3
2021-02-28,Education,KW,106
2021-02-28,Free,KW,10220
2021-03-31,Canva Pro,KW,1398
2021-03-31,Education,KW,121
2021-04-30,Canva Pro,KW,1722
2021-04-30,Education,KW,178
2021-04-30,Education,KW,106
2021-04-30,Free,KW,11100
2021-04-30,Unknown,KW,6
2021-05-31,Canva Pro,KW,1328
2021-05-31,Canva Pro - NFP,KW,2
2021-05-31,Canva Pro - NFP,KW,7
2021-05-31,Domain,KW,11
2021-05-31,Domain,KW,2
2021-05-31,Free,KW,10555
2021-05-31,Free,KW,10689
2021-06-30,Free,KW,10689
2021-06-30,Free,KW,10555
2021-06-30,Unknown,KW,3
2021-07-31,Canva Pro,KW,1443
2021-07-31,Canva Pro,KW,933
2021-07-31,Education,KW,171
2021-07-31,Education,KW,171
2021-07-31,Unknown,KW,0
2021-07-31,Unknown,KW,4
2021-08-31,Canva Pro,KW,933
2021-08-31,Canva Pro - NFP,KW,7
2021-08-31,Unknown,KW,7
2021-09-30,Canva Pro - NFP,KW,7
2021-09-30,Canva Pro - NFP,KW,3
2021-09-30,Domain,KW,0
2021-09-30,Education,KW,368
2021-09-30,Education,KW,398
2021-09-30,Education,KW,389
2021-09-30,Free,KW,11100
2021-09-30,Free,KW,11100
2021-09-30,Unknown,KW,1
2021-10-31,Canva Pro,KW,1375
2021-10-31,Education,KW,435
2021-10-31,Free,KW,13756
2021-10-31,Unknown,KW,1
2021-10-31,Unknown,KW,13
2021-11-30,Canva Pro,KW,1985
2021-11-30,Canva Pro,KW,2589
2021-11-30,Canva Pro - NFP,KW,1
2021-11-30,Education,KW,389
2021-11-30,Free,KW,14894
2021-11-30,Free,KW,17108
2021-11-30,Unknown,KW,1
2021-12-31,Education,KW,802
2021-12-31,Free,KW,14764
2021-12-31,Free,KW,17149
2022-01-31,Canva for Teams,KW,295
2022-01-31,Canva Pro,KW,2598
2022-01-31,Canva Pro,KW,2764
2022-01-31,Free,KW,13393
2022-01-31,Unknown,KW,0
2022-01-31,Unknown,KW,6
2022-01-31,Unknown,KW,6
2022-02-28,Canva Pro,KW,2029
2022-02-28,Canva Pro - NFP,KW,11
2022-02-28,Free,KW,13393
2022-03-31,Canva Pro - NFP,KW,9
2022-03-31,Domain,KW,1
2022-04-30,Canva Pro - NFP,KW,11
2022-04-30,Canva Pro - NFP,KW,17
2022-04-30,Education,KW,802
2022-04-30,Education,KW,802
2022-05-31,Canva Pro,KW,2589
2022-05-31,Canva Pro - NFP,KW,11
2022-05-31,Domain,KW,3
2022-05-31,Education,KW,495
2022-05-31,Education,KW,295
2022-06-30,Canva for Teams,KW,480
2022-06-30,Canva Pro,KW,2070
2022-06-30,Domain,KW,3
2022-06-30,Free,KW,17108
2022-06-30,Free,KW,15009
2022-06-30,Free,KW,14894
2022-07-31,Canva Pro,KW,2157
2022-07-31,Canva Pro,KW,2029
2022-07-31,Canva Pro - NFP,KW,10
2022-07-31,Canva Pro - NFP,KW,15
2022-08-31,Canva Pro,KW,2468
2022-08-31,Canva Pro - NFP,KW,11
2022-08-31,Canva Pro - NFP,KW,9
2022-08-31,Canva Pro - NFP,KW,13
2022-08-31,Free,KW,14825
2022-09-30,Education,KW,398
2022-09-30,Unknown,KW,0
2022-09-30,Unknown,KW,0
2022-10-31,Canva for Teams,KW,0
2022-10-31,Domain,KW,5
2022-10-31,Education,KW,934
2022-11-30,Canva for Teams,KW,130
2022-11-30,Canva Pro - NFP,KW,17
2022-11-30,Canva Pro - NFP,KW,9
2022-11-30,Enterprise,KW,1
2022-11-30,Free,KW,23133
2022-12-31,Canva Pro,KW,3634
2022-12-31,Canva Pro,KW,3931
2022-12-31,Canva Pro,KW,3812
2022-12-31,Canva Pro - NFP,KW,13
2022-12-31,Free,KW,24359
2023-01-31,Canva Pro,KW,3931
2023-01-31,Canva Pro - NFP,KW,15
2023-01-31,Domain,KW,1
2023-01-31,Education,KW,1350
2023-01-31,Free,KW,24359
2023-02-28,Canva Pro - NFP,KW,11
2023-02-28,Domain,KW,1
2023-02-28,Domain,KW,0
2023-02-28,Education,KW,1293
2023-02-28,Free,KW,30984
2023-02-28,Free,KW,29793
2023-02-28,Unknown,KW,1
2023-02-28,Unknown,KW,2
2023-03-31,Canva Pro,KW,5035
2023-03-31,Canva Pro,KW,5035
2023-03-31,Canva Pro,KW,5035
2023-03-31,Canva Pro - NFP,KW,22
2023-03-31,Canva Pro - NFP,KW,22
2023-03-31,Unknown,KW,1
2023-04-30,Canva Pro,KW,5050
2023-04-30,Canva Pro,KW,5035
2023-04-30,Canva Pro,KW,5035
2023-04-30,Canva Pro,KW,5050
2023-04-30,Canva Pro - NFP,KW,22
2023-04-30,Free,KW,29793
2023-04-30,Unknown,KW,2
2023-05-31,Canva Pro,KW,4649
2023-05-31,Canva Pro - NFP,KW,22
2023-05-31,Domain,KW,10
2023-05-31,Education,KW,685
2023-05-31,Education,KW,685
2023-05-31,Free,KW,24435
2023-05-31,Free,KW,26031
2023-05-31,Unknown,KW,4
2023-06-30,Domain,KW,5
2023-06-30,Free,KW,24435
2023-07-31,Canva Pro,KW,4864
2023-07-31,Canva Pro - NFP,KW,21
2023-07-31,Education,KW,685
2023-07-31,Free,KW,26635
2023-07-31,Unknown,KW,1
2023-07-31,Unknown,KW,4
2023-08-31,Canva Pro,KW,5050
2023-08-31,Canva Pro,KW,6030
2023-08-31,Canva Pro - NFP,KW,22
2023-08-31,Education,KW,1235
2023-08-31,Free,KW,30984
2023-08-31,Unknown,KW,4
2023-08-31,Unknown,KW,1
2023-08-31,Unknown,KW,5
2023-09-30,Canva Pro,KW,4323
2023-09-30,Education,KW,2445
2023-09-30,Enterprise,KW,7
2023-10-31,Canva Pro,KW,7224
2023-10-31,Canva Pro,KW,6421
2023-10-31,Domain,KW,1
2023-10-31,Domain,KW,6
2023-10-31,Free,KW,43003
2023-10-31,Free,KW,35383
2023-10-31,Free,KW,42897
2023-11-30,Canva for Teams,KW,130
2023-11-30,Canva Pro,KW,7288
2023-11-30,Canva Pro,KW,7288
2023-11-30,Domain,KW,0
2023-11-30,Domain,KW,0
2023-11-30,Education,KW,2445
2023-11-30,Free,KW,34891
2023-11-30,Unknown,KW,1
2023-12-31,Canva for Teams,KW,0
2023-12-31,Canva Pro,KW,7288
2023-12-31,Education,KW,2548
2023-12-31,Free,KW,38164
2023-12-31,Unknown,KW,0
2024-01-31,Canva Pro,KW,6450
2024-01-31,Canva Pro - NFP,KW,32
2024-01-31,Canva Pro - NFP,KW,28
2024-01-31,Education,KW,2548
2024-01-31,Free,KW,34891
2024-01-31,Unknown,KW,0
2024-01-31,Unknown,KW,1
2024-02-29,Canva Pro,KW,6790
2024-02-29,Domain,KW,6
2024-02-29,Free,KW,40846
2024-02-29,Free,KW,43003
2024-02-29,Unknown,KW,6
2024-02-29,Unknown,KW,1
2024-03-31,Canva Pro,KW,6972
2024-03-31,Education,KW,2072
2024-03-31,Free,KW,39574
2024-03-31,Unknown,KW,5
2024-03-31,Unknown,KW,12
2024-04-30,Canva Pro,KW,6421
2024-04-30,Canva Pro - NFP,KW,32
2024-04-30,Canva Pro - NFP,KW,27
2024-04-30,Domain,KW,0
2024-04-30,Education,KW,2072
2024-04-30,Education,KW,2072
2024-04-30,Free,KW,34891
2024-04-30,Free,KW,39574
2024-04-30,Unknown,KW,6
2024-04-30,Unknown,KW,0
2024-05-31,Canva for Teams,KW,130
2024-05-31,Canva Pro,KW,6353
2024-05-31,Canva Pro - NFP,KW,28
2024-05-31,Domain,KW,2
2024-05-31,Domain,KW,5
2024-05-31,Domain,KW,5
2024-05-31,Education,KW,2445
2024-05-31,Free,KW,46174
2024-05-31,Unknown,KW,7
2024-06-30,Canva for Teams,KW,268
2024-06-30,Canva Pro,KW,6353
2024-06-30,Canva Pro,KW,6421
2024-06-30,Canva Pro - NFP,KW,35
2024-06-30,Canva Pro - NFP,KW,27
2024-06-30,Canva Pro - NFP,KW,27
2024-06-30,Canva Pro - NFP,KW,33
2024-06-30,Canva Pro - NFP,KW,34
2024-06-30,Domain,KW,1
2024-06-30,Domain,KW,1
2024-06-30,Free,KW,40846
2024-06-30,Free,KW,39363
2024-06-30,Free,KW,37664
2024-06-30,Free,KW,35383
2024-06-30,Unknown,KW,5
2024-06-30,Unknown,KW,0
2024-07-31,Canva Pro,KW,6450
2024-07-31,Canva Pro,KW,7224
2024-07-31,Canva Pro,KW,6353
2024-07-31,Canva Pro - NFP,KW,33
2024-07-31,Education,KW,2548
2024-07-31,Education,KW,2351
2024-07-31,Education,KW,2548
2024-07-31,Enterprise,KW,1
2024-07-31,Free,KW,42897
2024-07-31,Free,KW,39363
2024-08-31,Canva Pro - NFP,KW,37
2024-08-31,Education,KW,1818
2024-08-31,Free,KW,57710
2024-08-31,Free,KW,52077
2024-08-31,Unknown,KW,4
2024-09-30,Canva Pro,KW,6463
2024-09-30,Canva Pro - NFP,KW,43
2024-09-30,Domain,KW,4
2024-09-30,Education,KW,3423
2024-09-30,Education,KW,3311
2024-09-30,Free,KW,51642
2024-09-30,Free,KW,51642
2024-09-30,Free,KW,52077
2024-09-30,Unknown,KW,3
2024-09-30,Unknown,KW,2
2024-10-31,Canva Pro,KW,7786
2024-10-31,Canva Pro - NFP,KW,48
2024-10-31,Education,KW,1818
2024-10-31,Education,KW,3311
2024-10-31,Unknown,KW,1
2024-11-30,Canva Pro - NFP,KW,43
2024-11-30,Canva Pro - NFP,KW,52
2024-11-30,Education,KW,3311
2024-11-30,Enterprise,KW,0
2024-11-30,Free,KW,37643
2024-11-30,Free,KW,58643
2024-11-30,Unknown,KW,5
2024-11-30,Unknown,KW,1
2024-11-30,Unknown,KW,1
2024-12-31,Canva Pro,KW,7786
2024-12-31,Canva Pro,KW,8206
2024-12-31,Canva Pro - NFP,KW,43
2024-12-31,Free,KW,52077
2024-12-31,Free,KW,52077
2024-12-31,Free,KW,37643
2024-12-31,Unknown,KW,6
2024-12-31,Unknown,KW,1
2020-01-31,Domain,KY,0
2020-01-31,Domain,KY,1
2020-02-29,Canva Pro,KY,141
2020-02-29,Canva Pro - NFP,KY,1
2020-02-29,Education,KY,2
2020-02-29,Free,KY,484
2020-02-29,Free,KY,484
2020-02-29,Unknown,KY,0
2020-03-31,Canva for Teams,KY,12
2020-03-31,Free,KY,473
2020-03-31,Free,KY,528
2020-03-31,Free,KY,484
2020-04-30,Canva for Teams,KY,8
2020-04-30,Canva Pro,KY,85
2020-04-30,Canva Pro,KY,96
2020-04-30,Canva Pro - NFP,KY,1
2020-04-30,Education,KY,3
2020-04-30,Free,KY,473
2020-04-30,Unknown,KY,1
2020-04-30,Unknown,KY,0
2020-05-31,Domain,KY,0
2020-06-30,Canva Pro - NFP,KY,2
2020-06-30,Canva Pro - NFP,KY,1
2020-06-30,Education,KY,8
2020-06-30,Education,KY,17
2020-06-30,Free,KY,758
2020-07-31,Canva for Teams,KY,2
2020-07-31,Canva for Teams,KY,13
2020-07-31,Education,KY,2
2020-07-31,Unknown,KY,0
2020-08-31,Canva Pro - NFP,KY,2
2020-09-30,Canva Pro,KY,229
2020-09-30,Domain,KY,0
2020-09-30,Education,KY,2
2020-09-30,Free,KY,753
2020-09-30,Free,KY,753
2020-10-31,Canva Pro - NFP,KY,1
2020-10-31,Canva Pro - NFP,KY,2
2020-10-31,Canva Pro - NFP,KY,1
2020-11-30,Canva Pro - NFP,KY,1
2020-11-30,Domain,KY,1
2020-11-30,Domain,KY,1
2020-11-30,Domain,KY,0
2020-11-30,Education,KY,13
2020-12-31,Canva for Teams,KY,17
2020-12-31,Canva Pro - NFP,KY,1
2020-12-31,Canva Pro - NFP,KY,1
2020-12-31,Domain,KY,0
2020-12-31,Education,KY,2
2020-12-31,Education,KY,2
2020-12-31,Free,KY,803
2021-01-31,Canva for Teams,KY,3
2021-01-31,Canva Pro - NFP,KY,1
2021-01-31,Education,KY,13
2021-02-28,Canva Pro - NFP,KY,1
2021-03-31,Canva for Teams,KY,21
2021-03-31,Canva Pro,KY,254
2021-03-31,Enterprise,KY,41
2021-04-30,Canva Pro,KY,229
2021-04-30,Domain,KY,0
2021-04-30,Education,KY,35
2021-04-30,Education,KY,8
2021-04-30,Free,KY,946
2021-04-30,Unknown,KY,0
2021-05-31,Canva for Teams,KY,35
2021-05-31,Canva Pro,KY,254
2021-05-31,Canva Pro,KY,252
2021-05-31,Free,KY,958
2021-05-31,Unknown,KY,0
2021-06-30,Canva for Teams,KY,49
2021-06-30,Canva Pro,KY,300
2021-06-30,Canva Pro,KY,300
2021-06-30,Canva Pro,KY,417
2021-06-30,Free,KY,852
2021-07-31,Canva Pro - NFP,KY,3
2021-07-31,Domain,KY,1
2021-07-31,Free,KY,946
2021-07-31,Unknown,KY,0
2021-08-31,Canva Pro,KY,337
2021-08-31,Canva Pro,KY,288
2021-08-31,Canva Pro - NFP,KY,3
2021-08-31,Canva Pro - NFP,KY,2
2021-08-31,Domain,KY,0
2021-08-31,Free,KY,867
2021-08-31,Unknown,KY,0
2021-09-30,Canva Pro,KY,288
2021-09-30,Canva Pro - NFP,KY,3
2021-09-30,Free,KY,1142
2021-10-31,Education,KY,50
2021-10-31,Enterprise,KY,34
2021-10-31,Free,KY,1118
2021-10-31,Unknown,KY,0
2021-11-30,Canva Pro,KY,370
2021-11-30,Canva Pro,KY,370
2021-11-30,Canva Pro,KY,337
2021-11-30,Canva Pro - NFP,KY,2
2021-11-30,Free,KY,1118
2021-11-30,Unknown,KY,0
2021-12-31,Canva Pro - NFP,KY,2
2021-12-31,Education,KY,54
2021-12-31,Enterprise,KY,41
2021-12-31,Free,KY,1190
2021-12-31,Free,KY,1142
2021-12-31,Unknown,KY,0
2022-01-31,Canva Pro,KY,288
2022-01-31,Canva Pro,KY,288
2022-01-31,Canva Pro,KY,337
2022-01-31,Canva Pro,KY,370
2022-01-31,Canva Pro - NFP,KY,4
2022-01-31,Canva Pro - NFP,KY,3
2022-02-28,Canva Pro - NFP,KY,8
2022-02-28,Canva Pro - NFP,KY,8
2022-02-28,Canva Pro - NFP,KY,5
2022-03-31,Canva Pro - NFP,KY,6
2022-03-31,Free,KY,1117
2022-03-31,Free,KY,1142
2022-03-31,Free,KY,1090
2022-03-31,Free,KY,1117
2022-04-30,Canva for Teams,KY,84
2022-04-30,Canva Pro,KY,378
2022-04-30,Canva Pro,KY,383
2022-04-30,Canva Pro - NFP,KY,5
2022-04-30,Education,KY,80
2022-04-30,Free,KY,1142
2022-04-30,Unknown,KY,0
2022-05-31,Canva Pro,KY,509
2022-05-31,Canva Pro,KY,564
2022-05-31,Domain,KY,0
2022-05-31,Domain,KY,1
2022-05-31,Education,KY,65
2022-06-30,Canva Pro,KY,660
2022-06-30,Domain,KY,0
2022-06-30,Education,KY,84
2022-06-30,Enterprise,KY,38
2022-06-30,Free,KY,1067
2022-06-30,Free,KY,934
2022-07-31,Canva Pro,KY,605
2022-07-31,Canva Pro - NFP,KY,6
2022-07-31,Canva Pro - NFP,KY,7
2022-07-31,Unknown,KY,5
2022-08-31,Domain,KY,1
2022-08-31,Free,KY,934
2022-09-30,Canva Pro,KY,489
2022-09-30,Canva Pro,KY,637
2022-09-30,Canva Pro - NFP,KY,6
2022-09-30,Canva Pro - NFP,KY,5
2022-09-30,Education,KY,21
2022-09-30,Free,KY,1427
2022-10-31,Canva for Teams,KY,13
2022-10-31,Canva Pro,KY,564
2022-10-31,Canva Pro,KY,599
2022-10-31,Education,KY,125
2022-10-31,Free,KY,1310
2022-11-30,Canva Pro,KY,564
2022-11-30,Canva Pro - NFP,KY,6
2022-11-30,Canva Pro - NFP,KY,11
2022-11-30,Free,KY,1324
2022-12-31,Canva Pro - NFP,KY,7
2022-12-31,Enterprise,KY,34
2023-01-31,Canva Pro,KY,660
2023-01-31,Canva Pro - NFP,KY,6
2023-01-31,Education,KY,172
2023-01-31,Education,KY,41
2023-01-31,Free,KY,1310
2023-02-28,Canva Pro - NFP,KY,17
2023-02-28,Domain,KY,0
2023-02-28,Education,KY,172
2023-03-31,Canva Pro,KY,509
2023-03-31,Canva Pro,KY,600
2023-03-31,Canva Pro - NFP,KY,19
2023-03-31,Education,KY,162
2023-03-31,Education,KY,162
2023-03-31,Free,KY,1833
2023-04-30,Canva Pro,KY,637
2023-04-30,Canva Pro,KY,483
2023-04-30,Canva Pro,KY,660
2023-04-30,Domain,KY,0
2023-04-30,Domain,KY,1
2023-04-30,Free,KY,1384
2023-05-31,Canva Pro,KY,715
2023-05-31,Canva Pro,KY,703
2023-05-31,Canva Pro - NFP,KY,17
2023-06-30,Canva Pro,KY,744
2023-06-30,Canva Pro - NFP,KY,19
2023-06-30,Canva Pro - NFP,KY,13
2023-06-30,Canva Pro - NFP,KY,20
2023-06-30,Education,KY,192
2023-06-30,Free,KY,1546
2023-06-30,Free,KY,1527
2023-06-30,Unknown,KY,1
2023-07-31,Canva for Teams,KY,58
2023-07-31,Canva Pro,KY,700
2023-07-31,Canva Pro - NFP,KY,19
2023-07-31,Education,KY,41
2023-07-31,Enterprise,KY,38
2023-07-31,Free,KY,1546
2023-08-31,Canva Pro,KY,715
2023-08-31,Canva Pro,KY,744
2023-08-31,Domain,KY,1
2023-08-31,Domain,KY,1
2023-08-31,Free,KY,1501
2023-09-30,Canva Pro - NFP,KY,17
2023-09-30,Canva Pro - NFP,KY,17
2023-09-30,Education,KY,279
2023-09-30,Education,KY,332
2023-09-30,Free,KY,1708
2023-09-30,Free,KY,1708
2023-09-30,Free,KY,1624
2023-10-31,Canva for Teams,KY,17
2023-10-31,Canva Pro,KY,821
2023-10-31,Canva Pro,KY,828
2023-10-31,Canva Pro,KY,877
2023-10-31,Canva Pro,KY,787
2023-10-31,Canva Pro - NFP,KY,19
2023-10-31,Canva Pro - NFP,KY,17
2023-10-31,Education,KY,332
2023-10-31,Education,KY,252
2023-10-31,Free,KY,1546
2023-10-31,Free,KY,1596
2023-10-31,Free,KY,1546
2023-11-30,Canva Pro,KY,828
2023-11-30,Canva Pro - NFP,KY,17
2023-11-30,Education,KY,78
2023-11-30,Free,KY,1501
2023-11-30,Free,KY,1546
2023-12-31,Canva Pro,KY,828
2023-12-31,Domain,KY,1
2023-12-31,Education,KY,227
2023-12-31,Education,KY,355
2023-12-31,Education,KY,285
2023-12-31,Free,KY,1546
2024-01-31,Canva for Teams,KY,24
2024-01-31,Canva Pro,KY,855
2024-01-31,Canva Pro,KY,841
2024-01-31,Canva Pro - NFP,KY,29
2024-01-31,Education,KY,275
2024-01-31,Unknown,KY,1
2024-02-29,Canva Pro - NFP,KY,29
2024-02-29,Domain,KY,1
2024-03-31,Canva for Teams,KY,37
2024-03-31,Canva Pro,KY,868
2024-03-31,Canva Pro,KY,864
2024-03-31,Domain,KY,1
2024-03-31,Education,KY,321
2024-03-31,Education,KY,252
2024-04-30,Canva Pro,KY,841
